"","Anon_Student_id","Problem_Hierarchy","Problem_Name","Problem_View","Step_Name","Correct_Transaction_Time","Step_Duration","Correct_Step_Duration","Error_Step_Duration","Incorrects","Hints","Corrects","KC","Opportunity","Correct_First_Attempt"
"11",0.0912408759124088,0.944444444444444,0.748366013071895,0,0.851851851851852,0.566044381824586,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.460176991150442,0.80377358490566,1
"12",0.0912408759124088,0.325396825396825,0.0359477124183007,0,0.385565052231719,0.836914406481155,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.407079646017699,0.856603773584906,1
"13",0.0912408759124088,0.349206349206349,0.918300653594771,0,0.849002849002849,0.992955265938711,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.893805309734513,0.411320754716981,1
"14",0.135036496350365,0.468253968253968,0.320261437908497,0,0.974358974358974,0.137020077492075,0.015625,0.0233812949640288,0,0,0,0.1,0.407079646017699,0.113207547169811,1
"15",0.135036496350365,0.0873015873015873,0.534313725490196,0,0.854700854700855,0.19901373723142,0.0276442307692308,0.0413669064748201,0,0,0,0.1,0.893805309734513,0.505660377358491,1
"16",0.135036496350365,0.523809523809524,0.339869281045752,0.0526315789473684,0.631528964862298,0.22507925325819,0.0324519230769231,0,0.0324519230769231,0.0263157894736842,0,0.2,0.68141592920354,0.0264150943396226,0
"17",0.135036496350365,0.253968253968254,0.82516339869281,0,0.861348528015195,0.237407537865446,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.84070796460177,0.60377358490566,1
"18",0.135036496350365,0.126984126984127,0.400326797385621,0,0.43684710351377,0.276505811905601,0.0132211538461538,0.0197841726618705,0,0,0,0.1,0.929203539823009,0.656603773584906,1
"19",0.135036496350365,0.150793650793651,0.197712418300654,0.0526315789473684,0.984805318138651,0.354702359985911,0.0384615384615385,0.0575539568345324,0,0,0,0.1,0.68141592920354,0.343396226415094,1
"20",0.135036496350365,0.174603174603175,0.227124183006536,0,0.353276353276353,0.631560408594576,0.0108173076923077,0.0161870503597122,0,0,0,0.1,0.84070796460177,0.381132075471698,1
"21",0.135036496350365,0.206349206349206,0.562091503267974,0.0526315789473684,0.852801519468186,0,0.0733173076923077,0,0.0733173076923077,0.0263157894736842,0,0,0.407079646017699,0.916981132075472,0
"22",0.156934306569343,0.111111111111111,0.428104575163399,0,0.938271604938272,0.0898203592814371,0.00721153846153846,0.0107913669064748,0,0,0,0.2,0.893805309734513,0.10188679245283,1
"23",0.156934306569343,0.595238095238095,0.361111111111111,0,0.459639126305793,0.198309263825291,0.0132211538461538,0.0197841726618705,0,0,0,0.2,0.300884955752212,0.0981132075471698,1
"24",0.156934306569343,0.150793650793651,0.86437908496732,0,0.988603988603989,0.253962662909475,0.00240384615384615,0.00359712230215827,0,0,0,0.2,0.407079646017699,0.237735849056604,1
"25",0.156934306569343,0.865079365079365,0.694444444444444,0.157894736842105,0.998100664767331,0,0.0408653846153846,0,0.0408653846153846,0,0.0344827586206897,0,0.893805309734513,0.154716981132075,0
"26",0.173357664233577,0,0.563725490196078,0,0.84710351377018,0.00810144417048256,0.0733173076923077,0.109712230215827,0,0,0,0.1,0.68141592920354,0.00377358490566038,1
"27",0.173357664233577,0.285714285714286,0.0326797385620915,0,0.861348528015195,0.101796407185629,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.884955752212389,0.445283018867925,1
"28",0.173357664233577,0.936507936507937,0.774509803921569,0,0.826210826210826,0,0.0673076923076923,0,0.0673076923076923,0,1,0,0.68141592920354,0.0150943396226415,0
"29",0.173357664233577,0.325396825396825,0.00816993464052288,0,0.846153846153846,0.42655864741106,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.407079646017699,0.426415094339623,1
"30",0.173357664233577,0.341269841269841,0.415032679738562,0,0.985754985754986,0.472701655512504,0.00841346153846154,0.012589928057554,0,0,0,0.2,0.893805309734513,0.252830188679245,1
"31",0.173357664233577,0.349206349206349,0.933006535947712,0,0.854700854700855,0.518492426910884,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.0353982300884956,0.713207547169811,1
"32",0.173357664233577,0.833333333333333,0.393790849673203,0.105263157894737,0.15954415954416,0.540683339203945,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.858407079646018,0.0792452830188679,1
"33",0.173357664233577,0.357142857142857,0.805555555555556,0,0.86039886039886,0.566396618527651,0.078125,0,0.078125,0.105263157894737,0.103448275862069,0.1,0.283185840707965,0.852830188679245,0
"34",0.173357664233577,0.365079365079365,0.898692810457516,0,0.558404558404558,0.578724903134907,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.982300884955752,0.762264150943396,1
"35",0.173357664233577,0.373015873015873,0.792483660130719,0,0.846153846153846,0.604790419161677,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.654867256637168,0.622641509433962,1
"36",0.173357664233577,0.380952380952381,0.810457516339869,0.0526315789473684,0.86039886039886,0.672772102853117,0.0805288461538462,0,0.0805288461538462,0.0526315789473684,0,0.1,0.0176991150442478,0.905660377358491,0
"37",0.173357664233577,0.984126984126984,0.972222222222222,0.0526315789473684,0.825261158594492,0.884114124691793,0.00480769230769231,0,0.00480769230769231,0.0263157894736842,0,0.1,0.672566371681416,0.415094339622642,0
"38",0.22992700729927,0.53968253968254,0.341503267973856,0.0526315789473684,0.761633428300095,0.0394505107432194,0.0168269230769231,0.0251798561151079,0,0,0,0.1,0.0176991150442478,0.030188679245283,1
"39",0.22992700729927,0.111111111111111,0.428104575163399,0.0526315789473684,0.934472934472934,0.272983444874956,0.111778846153846,0,0.111778846153846,0.0526315789473684,0,0.1,0.557522123893805,0.120754716981132,0
"40",0.22992700729927,0.150793650793651,0.900326797385621,0,0.762583095916429,0.651990137372314,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.079646017699115,0.0679245283018868,1
"41",0.22992700729927,0.658730158730159,0.619281045751634,0,0.442545109211776,0.836562169778091,0.00961538461538462,0.0143884892086331,0,0,0,0.2,0.964601769911504,0.230188679245283,1
"42",0.22992700729927,0.166666666666667,0.21078431372549,0.105263157894737,0.851851851851852,0.986967241986615,0.139423076923077,0,0.139423076923077,0.0263157894736842,0,0.1,0.212389380530973,0.535849056603774,0
"43",0.293795620437956,0.111111111111111,0.450980392156863,0.0526315789473684,0.854700854700855,0.0503698485382177,0.0228365384615385,0,0.0228365384615385,0.0263157894736842,0,0.1,0.787610619469027,0.207547169811321,0
"44",0.293795620437956,0.142857142857143,0.408496732026144,0,0.98670465337132,0.232476224022543,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.699115044247788,0.347169811320755,1
"45",0.293795620437956,0.666666666666667,0.663398692810457,0,0.670465337132004,0.344839732300106,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.079646017699115,0.252830188679245,1
"46",0.293795620437956,0.19047619047619,0.230392156862745,0,0.849952516619183,0.687918281084889,0.186298076923077,0,0.186298076923077,0.105263157894737,0.275862068965517,0.1,0.380530973451327,0.543396226415094,0
"47",0.293795620437956,0.214285714285714,0.910130718954248,0,0.850902184235518,0.973230010567101,0.0625,0,0.0625,0.157894736842105,0,0.1,0.619469026548673,0.70188679245283,0
"48",0.297445255474453,0.30952380952381,0.915032679738562,0,0.850902184235518,0.0598802395209581,0.0480769230769231,0.0719424460431655,0,0,0,0.1,0.141592920353982,0.256603773584906,1
"49",0.297445255474453,0.936507936507937,0.776143790849673,0,0.936372269705603,0.102500880591758,0.0721153846153846,0.107913669064748,0,0,0,0.2,0.123893805309735,0.184905660377358,1
"50",0.297445255474453,0.944444444444444,0.748366013071895,0.0526315789473684,0.760683760683761,0.308207115181402,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.858407079646018,0.120754716981132,1
"51",0.297445255474453,0.325396825396825,0.0343137254901961,0,0.851851851851852,0.355054596688975,0.0120192307692308,0.0179856115107914,0,0,0,0.1,0.68141592920354,0.592452830188679,1
"52",0.297445255474453,0.349206349206349,0.923202614379085,0,0.855650522317189,0.426910884114125,0.0144230769230769,0.0215827338129496,0,0,0,0.1,0.407079646017699,0.686792452830189,1
"53",0.297445255474453,0.833333333333333,0.393790849673203,0.263157894736842,0.492877492877493,0.437830221909123,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.893805309734513,0.0566037735849057,1
"54",0.297445255474453,0.357142857142857,0.805555555555556,0,0.86039886039886,0.44945403311025,0.0336538461538462,0,0.0336538461538462,0.0263157894736842,0,0.1,0.079646017699115,0.743396226415094,0
"55",0.297445255474453,0.365079365079365,0.808823529411765,0,0.849952516619183,0.473053892215569,0.199519230769231,0,0.199519230769231,0.0526315789473684,0.206896551724138,0.1,0.20353982300885,0.815094339622642,0
"56",0.297445255474453,0.373015873015873,0.857843137254902,0,0.849002849002849,0.51814019020782,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.176991150442478,0.343396226415094,1
"57",0.297445255474453,0.96031746031746,0.97875816993464,0.0526315789473684,0.824311490978158,0.65163790066925,0.00120192307692308,0.00179856115107914,0,0,0,0.1,0.530973451327434,0.369811320754717,1
"58",0.319343065693431,0.595238095238095,0.361111111111111,0.0526315789473684,0.567901234567901,0.047551954913702,0.109375,0,0.109375,0.0263157894736842,0,0.1,0.265486725663717,0.0792452830188679,0
"59",0.319343065693431,0.150793650793651,0.416666666666667,0,0.934472934472934,0.169425854174005,0.0108173076923077,0.0161870503597122,0,0,0,0.1,0.663716814159292,0.158490566037736,1
"60",0.319343065693431,0.666666666666667,0.658496732026144,0,0.781576448243115,0.246213455442057,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.0353982300884956,0.456603773584906,1
"61",0.319343065693431,0.19047619047619,0.230392156862745,0,0.861348528015195,0.318774216273336,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.345132743362832,0.249056603773585,1
"62",0.319343065693431,0.865079365079365,0.684640522875817,0.0526315789473684,0.266856600189934,0.438182458612187,0.0540865384615385,0,0.0540865384615385,0.0263157894736842,0,0.1,0.884955752212389,0.671698113207547,0
"63",0.319343065693431,0.785714285714286,0.383986928104575,0.210526315789474,0.199430199430199,0.987671715392744,0.0204326923076923,0.0305755395683453,0,0,0,0.1,0.68141592920354,0.184905660377358,1
"64",0.346715328467153,0.285714285714286,0.964052287581699,0,0.846153846153846,0.0884114124691793,0.0480769230769231,0.0719424460431655,0,0,0,0.1,0.283185840707965,0.120754716981132,1
"65",0.346715328467153,0.30952380952381,0.919934640522876,0.0526315789473684,0.846153846153846,0.224727016555125,0.0132211538461538,0.0197841726618705,0,0,0,0.1,0.982300884955752,0.233962264150943,1
"66",0.346715328467153,0.936507936507937,0.774509803921569,0.0526315789473684,0.863247863247863,0.276153575202536,0.0588942307692308,0.0881294964028777,0,0,0,0.1,0.36283185840708,0.154716981132075,1
"67",0.346715328467153,0.944444444444444,0.763071895424837,0,0.935422602089269,0.399788657978161,0.0252403846153846,0,0.0252403846153846,0.0263157894736842,0,0.1,0.380530973451327,0.215094339622642,0
"68",0.346715328467153,0.896825396825397,0.243464052287582,0,0.761633428300095,0.448749559704121,0.0288461538461538,0.0431654676258993,0,0,0,0.1,0.858407079646018,0.0528301886792453,1
"69",0.346715328467153,0.325396825396825,0.00816993464052288,0,0.857549857549858,0.566748855230715,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.283185840707965,0.841509433962264,1
"70",0.346715328467153,0.349206349206349,0.933006535947712,0,0.777777777777778,0.77175061641423,0.0120192307692308,0.0179856115107914,0,0,0,0.1,0.991150442477876,0.139622641509434,1
"71",0.346715328467153,0.833333333333333,0.393790849673203,0.157894736842105,0.447293447293447,0.83726664318422,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.230088495575221,0.0830188679245283,1
"72",0.346715328467153,0.357142857142857,0.519607843137255,0.105263157894737,0.851851851851852,0.956674885523071,0.015625,0.0233812949640288,0,0,0,0.1,0.283185840707965,0.883018867924528,1
"73",0.501824817518248,0.150793650793651,0.900326797385621,0,0.87369420702754,0.039098274040155,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.176991150442478,0.0716981132075472,1
"74",0.501824817518248,0.658730158730159,0.598039215686274,0,0.319088319088319,0.0894681225783727,0.163461538461538,0,0.163461538461538,0.157894736842105,0.137931034482759,0.3,0.716814159292035,0.10188679245283,0
"75",0.501824817518248,0.865079365079365,0.684640522875817,0.0526315789473684,0.317188983855651,0.233180697428672,0.0384615384615385,0.0575539568345324,0,0,0,0.2,0.283185840707965,0.222641509433962,1
"76",0.501824817518248,0.761904761904762,0.736928104575163,0,0.415954415954416,0.380063402606552,0.0132211538461538,0,0.0132211538461538,0,0.103448275862069,0.1,0.991150442477876,0.743396226415094,0
"77",0.501824817518248,0.285714285714286,0.0310457516339869,0.105263157894737,0.854700854700855,0.449101796407186,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.230088495575221,0.60377358490566,1
"78",0.501824817518248,0.936507936507937,0.769607843137255,0,0.852801519468186,0.754491017964072,0.00600961538461538,0,0.00600961538461538,0.0263157894736842,0,0.1,0.380530973451327,0.943396226415094,0
"79",0.501824817518248,1,0.279411764705882,0,0.821462488129155,0.875660443818246,0.0120192307692308,0.0179856115107914,0,0,0,0.1,0.256637168141593,0.060377358490566,1
"80",0.501824817518248,0.944444444444444,0.756535947712418,0,0.86039886039886,0,0.602764423076923,0,0.602764423076923,1,0.310344827586207,0,0.68141592920354,0.283018867924528,0
"81",0.562043795620438,0.00793650793650794,0.0816993464052288,0,0.855650522317189,0.00880591757661148,0.0132211538461538,0,0.0132211538461538,0.0263157894736842,0,0.1,0.68141592920354,0.0679245283018868,0
"82",0.562043795620438,0.285714285714286,0.962418300653595,0,0.849952516619183,0.0891158858753082,0.0288461538461538,0.0431654676258993,0,0,0,0.1,0.646017699115044,0.245283018867925,1
"83",0.562043795620438,0.928571428571429,0.985294117647059,0,0.874643874643875,0.138076787601268,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.68141592920354,0.0905660377358491,1
"84",0.562043795620438,0.30952380952381,0.937908496732026,0,0.856600189933523,0.212750968650933,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.814159292035398,0.445283018867925,1
"85",0.562043795620438,0.944444444444444,0.753267973856209,0,0.863247863247863,0.337090524832688,0.0528846153846154,0.079136690647482,0,0,0,0.1,0.991150442477876,0.709433962264151,1
"86",0.562043795620438,0.325396825396825,0.0375816993464052,0,0.56980056980057,0.371609721733005,0.135817307692308,0.203237410071942,0,0,0,0.1,0.123893805309735,0.550943396226415,1
"87",0.562043795620438,0.341269841269841,0.454248366013072,0.0526315789473684,0.988603988603989,0.430785487847834,0.0745192307692308,0.111510791366906,0,0,0,0.8,0.300884955752212,0.124528301886792,1
"88",0.562043795620438,0.349206349206349,0.933006535947712,0.0526315789473684,0.776828110161443,0.673124339556182,0.0252403846153846,0.0377697841726619,0,0,0,0.1,0.79646017699115,0.0981132075471698,1
"89",0.562043795620438,0.833333333333333,0.392156862745098,0.0526315789473684,0.219373219373219,0.673828812962311,0.0949519230769231,0.142086330935252,0,0,0,0.1,0.973451327433628,0.0452830188679245,1
"90",0.562043795620438,0.357142857142857,0.782679738562091,0,0.495726495726496,0.687566044381825,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.0353982300884956,0.683018867924528,1
"91",0.562043795620438,0.365079365079365,0.808823529411765,0,0.936372269705603,0.723141951391335,0.0108173076923077,0.0161870503597122,0,0,0,0.1,0.690265486725664,0.339622641509434,1
"92",0.613138686131387,0.484126984126984,0.344771241830065,0.105263157894737,0.0664767331433998,0.095103909827404,0.0252403846153846,0.0377697841726619,0,0,0,0.1,0.902654867256637,0.0339622641509434,1
"93",0.613138686131387,0.253968253968254,0.826797385620915,0.0526315789473684,0.86039886039886,0.137724550898204,0.0132211538461538,0.0197841726618705,0,0,0,0.1,0.68141592920354,0.113207547169811,1
"94",0.613138686131387,0.126984126984127,0.401960784313726,0.105263157894737,0.936372269705603,0.839027826699542,0.0276442307692308,0.0413669064748201,0,0,0,0.1,0.690265486725664,0.4,1
"95",0.613138686131387,0.579365079365079,0.354575163398693,0.105263157894737,0.186134852801519,0.994716449454033,0.0588942307692308,0.0881294964028777,0,0,0,0.1,0.778761061946903,0.569811320754717,1
"96",0.75,0.00793650793650794,0.0882352941176471,0,0.851851851851852,0.00739697076435365,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.646017699115044,0.0339622641509434,1
"97",0.75,0.936507936507937,0.777777777777778,0,0.985754985754986,0.0595280028178936,0.00841346153846154,0.012589928057554,0,0,0,0.2,0.079646017699115,0.173584905660377,1
"98",0.75,1,0.276143790849673,0.0526315789473684,0.760683760683761,0.0813666784078901,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.079646017699115,0.0264150943396226,1
"99",0.75,0.944444444444444,0.754901960784314,0.0526315789473684,0.844254510921178,0.0901725959845016,0.0420673076923077,0,0.0420673076923077,0,0.0344827586206897,0.1,0.415929203539823,0.173584905660377,0
"100",0.75,0.325396825396825,0.00816993464052288,0,0.846153846153846,0.123635082775625,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.380530973451327,0.237735849056604,1
"101",0.75,0.349206349206349,0.923202614379085,0,0.776828110161443,0.131032053539979,0.0120192307692308,0.0179856115107914,0,0,0,0.1,0.663716814159292,0.0905660377358491,1
"102",0.75,0.833333333333333,0.392156862745098,0.0526315789473684,0.643874643874644,0.13666784078901,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.132743362831858,0.286792452830189,1
"103",0.75,0.357142857142857,0.862745098039216,0,0.86039886039886,0.137372314195139,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.867256637168142,0.633962264150943,1
"104",0.75,0.365079365079365,0.202614379084967,0,0.849952516619183,0.16907361747094,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.707964601769911,0.784905660377359,1
"105",0.75,0.373015873015873,0.0571895424836601,0,0.985754985754986,0.170130327580134,0.0192307692307692,0,0.0192307692307692,0.105263157894737,0.0344827586206897,0.2,0.646017699115044,0.490566037735849,0
"106",0.75,0.380952380952381,0.84640522875817,0,0.849002849002849,0.184219795702712,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.68141592920354,0.29811320754717,1
"107",0.75,0.984126984126984,0.973856209150327,0,0.824311490978158,0.18879887284255,0.00120192307692308,0.00179856115107914,0,0,0,0.1,0.734513274336283,0.264150943396226,1
"108",0.852189781021898,0,0.563725490196078,0,0.855650522317189,0.00845368087354702,0.0360576923076923,0.0539568345323741,0,0,0,0.1,0.884955752212389,0.0188679245283019,1
"109",0.852189781021898,0.928571428571429,0.790849673202614,0,0.766381766381766,0.0947516731243396,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.884955752212389,0.113207547169811,1
"110",0.852189781021898,0.30952380952381,0.916666666666667,0,0.854700854700855,0.126452976400141,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.353982300884956,0.588679245283019,1
"111",0.852189781021898,0.936507936507937,0.769607843137255,0.0526315789473684,0.856600189933523,0.176470588235294,0.00721153846153846,0.0107913669064748,0,0,0,0.1,0.68141592920354,0.732075471698113,1
"112",0.852189781021898,1,0.277777777777778,0,0.289648622981956,0.187742162733357,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.283185840707965,0.2,1
"113",0.852189781021898,0.896825396825397,0.241830065359477,0,0.987654320987654,0.213103205353998,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.176991150442478,0.0566037735849057,1
"114",0.852189781021898,0.325396825396825,0.959150326797386,0,0.855650522317189,0.232123987319479,0.0192307692307692,0.0287769784172662,0,0,0,0.1,0.743362831858407,0.837735849056604,1
"115",0.852189781021898,0.341269841269841,0.785947712418301,0,0.762583095916429,0.23458964424093,0.0348557692307692,0,0.0348557692307692,0.0789473684210526,0.137931034482759,0.1,0.442477876106195,0.0415094339622641,0
"116",0.852189781021898,0.349206349206349,0.946078431372549,0,0.938271604938272,0.236703064459317,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.920353982300885,0.218867924528302,1
"117",0.852189781021898,0.833333333333333,0.392156862745098,0.105263157894737,0.579297245963913,0.23775977456851,0.0216346153846154,0.0323741007194245,0,0,0,0.1,0.415929203539823,0.0754716981132075,1
"118",0.852189781021898,0.357142857142857,0.143790849673203,0,0.857549857549858,0.241282141599155,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.964601769911504,0.920754716981132,1
"119",0.852189781021898,0.380952380952381,0.821895424836601,0,0.482431149097816,0.254667136315604,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.212389380530973,0.890566037735849,1
"120",0.852189781021898,0.976190476190476,0.968954248366013,0.0526315789473684,0.824311490978158,0.264882000704473,0.000600961538461538,0.000899280575539568,0,0,0,0.1,0.787610619469027,0.335849056603774,1
"121",0.932481751824818,0.253968253968254,0.838235294117647,0,0.86039886039886,0.0302923564635435,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.814159292035398,0.135849056603774,1
"122",0.932481751824818,0.111111111111111,0.452614379084967,0,0.938271604938272,0.082071151814019,0.0120192307692308,0.0179856115107914,0,0,0,0.2,0.63716814159292,0.0943396226415094,1
"123",0.932481751824818,0.603174603174603,0.722222222222222,0,0.889838556505223,0.184572032405777,0.0540865384615385,0.0809352517985611,0,0,0,0.1,0.106194690265487,0.249056603773585,1
"124",0.932481751824818,0.150793650793651,0.0588235294117647,0,0.849002849002849,0.225431489961254,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.389380530973451,0.192452830188679,1
"125",0.932481751824818,0.650793650793651,0.617647058823529,0,0.441595441595442,0,0.00480769230769231,0,0.00480769230769231,0,0.0689655172413793,0,0.539823008849557,0.0188679245283019,0
"126",0.932481751824818,0.174603174603175,0.223856209150327,0,0.86039886039886,0.540331102500881,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.68141592920354,0.705660377358491,1
"127",0.932481751824818,0.865079365079365,0.687908496732026,0,0.280151946818613,0.673476576259246,0.0204326923076923,0.0305755395683453,0,0,0,0.2,0.68141592920354,0.260377358490566,1
"128",0.932481751824818,0.238095238095238,0.929738562091503,0,0.846153846153846,0.884466361394857,0.0240384615384615,0.0359712230215827,0,0,0,0.1,0.84070796460177,0.49811320754717,1
"129",0.932481751824818,0.777777777777778,0.343137254901961,0,0.601139601139601,0.98731947868968,0.0745192307692308,0.111510791366906,0,0.0789473684210526,0,0.2,0.407079646017699,0.279245283018868,1
"130",0.948905109489051,0.642857142857143,0.379084967320261,0.157894736842105,0.335232668566002,0.126100739697076,0.015625,0.0233812949640288,0,0,0,0.1,0.893805309734513,0.426415094339623,1
"131",0.948905109489051,0.182539682539683,0.433006535947712,0,0.40360873694207,0.26382529059528,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.0176991150442478,0.464150943396226,1
"132",0.948905109489051,0.23015873015873,0.928104575163399,0,0.86039886039886,0.438534695315252,0.0300480769230769,0.0449640287769784,0,0,0,0.1,0.707964601769911,0.366037735849057,1
"133",0.948905109489051,0.76984126984127,0.627450980392157,0,0.956315289648623,0.567453328636844,0.0120192307692308,0.0179856115107914,0,0,0,0.2,0.858407079646018,0.430188679245283,1
"134",0.948905109489051,0.285714285714286,0.0228758169934641,0,0.86039886039886,0.857344135258894,0.00600961538461538,0.00899280575539568,0,0,0,0.1,0.407079646017699,0.845283018867925,1
"135",0.948905109489051,0.928571428571429,0.996732026143791,0.0526315789473684,0.981956315289649,0,0.137019230769231,0,0.137019230769231,0.0789473684210526,0.103448275862069,0,0.893805309734513,0.0415094339622641,0
"136",0.956204379562044,0.595238095238095,0.361111111111111,0.0526315789473684,0.13960113960114,0.0725607608312786,0.00961538461538462,0.0143884892086331,0,0,0,0.1,0.380530973451327,0.0792452830188679,1
"137",0.956204379562044,0.150793650793651,0.522875816993464,0,0.762583095916429,0.125748502994012,0.00360576923076923,0.00539568345323741,0,0,0,0.1,0.752212389380531,0.060377358490566,1
"138",0.956204379562044,0.674603174603175,0.661764705882353,0,0.785375118708452,0.212046495244805,0.00240384615384615,0.00359712230215827,0,0,0,0.1,0.68141592920354,0.0754716981132075,1
"139",0.956204379562044,0.198412698412698,0.233660130718954,0,0.415004748338082,0.262768580486087,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.380530973451327,0.479245283018868,1
"140",0.956204379562044,0.76984126984127,0.627450980392157,0,0.950617283950617,0.380415639309616,0.0120192307692308,0.0179856115107914,0,0,0,0.1,0.407079646017699,0.690566037735849,1
"141",0.956204379562044,0.928571428571429,0.787581699346405,0,0.105413105413105,0.71010919337795,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.893805309734513,0.89811320754717,1
"142",0.956204379562044,0.30952380952381,0.937908496732026,0,0.84710351377018,0.819302571327932,0.00841346153846154,0.012589928057554,0,0,0,0.1,0.132743362831858,0.464150943396226,1
"143",0.956204379562044,0.936507936507937,0.772875816993464,0.0526315789473684,0.850902184235518,0.936949630151462,0.251201923076923,0,0.251201923076923,0.157894736842105,0.275862068965517,0.1,0.867256637168142,0.837735849056604,0
"144",0.0164233576642336,0.642857142857143,0.379084967320261,0.157894736842105,0.561253561253561,0.0908770693906305,0.00480769230769231,0.00719424460431655,0,0,0,0.1,0.380530973451327,0.275471698113208,1
"145",0.0164233576642336,0.19047619047619,0.214052287581699,0,0.861348528015195,0.171187037689327,0.015625,0,0.015625,0.0263157894736842,0,0.1,0.256637168141593,0.256603773584906,0
"146",0.0164233576642336,0.873015873015873,0.727124183006536,0,0.885090218423552,0.199718210637548,0.0528846153846154,0,0.0528846153846154,0.105263157894737,0.103448275862069,0.1,0.415929203539823,0.0981132075471698,0
